UID,Club,Position,Age,DoB,Prof,Det,Amb,Mins,Av Rat,Imp M,Pres,Cons,Ada,Inj Pr,WR,CA,PA,Training facilities,Div Rep,FCA
2000297398,Brighton,"D (C), DM",16,7/5/2007 (16 years old),13,8,12,0,0.00,8,11,14,10,6,1250,55,107,18,185,69
2000297399,Brighton,D (R),16,18/11/2006 (16 years old),11,4,11,0,0.00,10,11,7,18,9,1000,50,90,18,185,61
2000297400,Brighton,GK,16,13/12/2006 (16 years old),9,3,11,0,0.00,3,10,6,18,11,1000,50,84,18,185,52
2000297410,Tonbridge Angels,ST (C),16,23/10/2006 (16 years old),9,9,9,0,0.00,6,7,7,7,6,50,24,27,5,46,24
2000297412,Barcelona,"D (LC), DM",16,3/1/2007 (16 years old),14,14,12,0,0.00,12,12,12,14,6,1250,75,121,19,178,95
2000297433,Barcelona,"DM, M (C)",16,22/3/2007 (16 years old),14,14,14,0,0.00,12,12,12,12,6,1500,80,137,19,178,104
2000297440,Barcelona,M/AM (C),16,25/3/2007 (16 years old),14,14,12,0,0.00,12,12,12,8,6,1500,80,150,19,178,97
2000297453,FC Utrecht,"D (C), DM",16,6/6/2007 (16 years old),12,5,12,0,0.00,13,11,11,14,10,1250,78,134,17,160,91
2000297460,Giouchtas,D/WB (L),19,19/12/2003 (19 years old),9,6,12,154,6.60,15,11,6,7,10,250,50,87,2,91,50
2000297481,Giouchtas,M/AM (RL),20,27/11/2002 (20 years old),10,13,13,0,0.00,1,11,9,14,5,750,55,76,2,91,55
2000297485,Saint-Étienne,GK,17,9/3/2006 (17 years old),10,16,11,0,0.00,18,15,10,17,13,850,68,119,16,117,76
2000297492,Cagliari,"DM, M (C)",15,8/7/2007 (15 years old),9,8,10,0,0.00,7,12,8,20,5,50,43,77,14,173,50
2000297496,Cagliari,M (C),15,29/8/2007 (15 years old),11,5,9,0,0.00,5,13,12,20,7,50,40,84,14,173,45
2000297498,Saint-Étienne,GK,16,6/2/2007 (16 years old),12,6,12,0,0.00,14,10,5,11,13,800,65,112,16,117,67
2000297502,Cagliari,ST (C),16,4/1/2007 (16 years old),10,7,11,0,0.00,11,11,6,15,8,50,42,88,14,173,55
2000297507,Saint-Étienne,D (C),16,3/9/2006 (16 years old),11,13,10,0,0.00,10,11,7,9,11,800,66,98,16,117,72
2000297508,Pro Sesto,M (C),17,20/1/2006 (17 years old),13,6,12,0,0.00,13,11,8,19,13,700,56,74,8,80,62
2000297510,Saint-Étienne,D (C),16,19/3/2007 (16 years old),11,14,9,0,0.00,14,10,12,17,6,800,65,104,16,117,71
2000297543,Barcelona,"AM (LC), ST (C)",15,21/7/2007 (15 years old),14,14,14,0,0.00,14,14,14,12,6,1500,80,135,19,178,106
2000297586,Saint-Étienne,D (R),16,23/1/2007 (16 years old),10,19,11,0,0.00,8,10,8,9,5,850,68,114,16,117,76
2000297738,Tilykratis,"M/AM (RC), ST (C)",17,31/5/2006 (17 years old),8,14,11,1178,6.56,7,11,9,15,6,250,45,57,4,91,45
2000297761,Perugia,GK,17,10/1/2006 (17 years old),11,4,14,0,0.00,5,11,6,8,9,800,44,88,14,80,45
2000297774,Barcelona,"AM (RL), ST (C)",15,24/8/2007 (15 years old),12,14,12,0,0.00,14,14,12,16,6,1250,75,124,19,178,93
2000297819,Inter,M/AM (C),16,16/2/2007 (16 years old),12,8,10,0,0.00,10,11,7,19,10,1100,43,90,18,173,57
2000297821,Inter,"AM (RL), ST (C)",16,29/12/2006 (16 years old),12,14,11,0,0.00,5,8,9,8,8,650,50,87,18,173,69
2000297844,Troyes,AM (RC),16,14/6/2007 (16 years old),12,9,9,0,0.00,8,10,9,11,9,750,63,101,14,117,74
2000297867,Saint-Étienne,M (L),16,9/3/2007 (16 years old),9,7,11,0,0.00,1,11,11,14,7,800,67,110,16,117,75
2000297870,Saint-Étienne,"AM (RC), ST (C)",16,17/4/2007 (16 years old),11,13,12,0,0.00,5,11,10,14,11,800,66,109,16,117,80
2000297909,Barcelona Atlètic,ST (C),18,4/3/2005 (18 years old),12,14,12,176,6.35,12,14,12,16,6,1500,80,101,19,87,89
2000298032,Barcelona Atlètic,"AM (RL), ST (C)",18,4/4/2005 (18 years old),12,14,12,0,0.00,12,14,12,14,10,1500,80,107,19,87,86
2000298067,Saint-Étienne,M (C),16,13/3/2007 (16 years old),11,3,11,0,0.00,7,12,6,16,5,850,69,135,16,117,77
2000298246,US Avranches,WB (L),18,27/4/2005 (18 years old),11,15,12,0,0.00,10,11,6,16,12,1050,65,83,8,85,66
2000298262,Auxerre,ST (C),17,24/1/2006 (17 years old),9,14,11,0,0.00,8,11,7,9,5,800,65,96,16,117,74
2000298264,Auxerre,ST (C),17,22/6/2006 (17 years old),14,6,9,0,0.00,8,12,9,14,11,750,63,91,16,117,63
2000298266,Auxerre,ST (C),16,5/5/2007 (16 years old),11,11,11,0,0.00,14,12,8,11,13,800,64,119,16,117,74
2000298267,Auxerre,D (R),17,30/5/2006 (17 years old),12,8,11,0,0.00,2,11,7,16,12,800,65,97,16,117,82
2000298270,Auxerre,AM (RL),16,20/3/2007 (16 years old),10,6,11,0,0.00,12,10,8,18,10,750,63,109,16,117,73
2000298311,Barnsley,D (C),16,19/6/2007 (16 years old),11,15,11,0,0.00,15,14,7,8,12,50,31,93,13,107,34
2000298312,Barnsley,D (C),16,26/12/2006 (16 years old),11,6,9,0,0.00,15,12,7,10,8,50,30,90,13,107,34
2000298313,Barnsley,AM (C),15,31/8/2007 (15 years old),12,10,8,0,0.00,7,11,10,15,11,50,30,90,13,107,33
2000298349,Pontedera,"AM (L), ST (C)",18,4/7/2004 (18 years old),11,4,10,65,6.40,10,13,9,15,10,650,52,82,9,80,52
2000298353,Torrent,D/WB (L),25,12/6/1998 (25 years old),11,11,9,2903,6.75,6,12,9,20,5,1900,88,98,8,73,88
2000298364,Valencia,D (C),17,18/1/2006 (17 years old),13,4,15,0,0.00,15,13,7,12,6,500,60,83,16,178,77
2000298440,Barcelona,GK,16,4/4/2007 (16 years old),12,15,11,0,0.00,12,13,12,7,6,1250,75,134,19,178,85
2000298450,Como,M (C),16,11/3/2007 (16 years old),10,12,11,0,0.00,9,13,9,12,5,50,38,96,10,120,50
2000298451,Como,M (C),15,12/7/2007 (15 years old),11,11,11,0,0.00,5,9,9,10,12,800,41,99,10,120,61
2000298453,Como,D/WB (R),16,1/6/2007 (16 years old),9,7,14,0,0.00,3,10,8,16,6,550,40,97,10,120,55
2000298456,Como,"AM (RL), ST (C)",16,30/1/2007 (16 years old),10,8,13,0,0.00,11,12,6,12,7,750,42,73,10,120,53
2000298458,Como,D (L),16,12/3/2007 (16 years old),13,8,12,0,0.00,14,9,8,20,7,750,41,72,10,120,48
2000298459,Como,D (C),16,5/4/2007 (16 years old),11,6,12,0,0.00,12,11,17,20,5,450,41,86,10,120,53
2000298466,Hellas Verona,M (C),16,11/4/2007 (16 years old),9,9,12,0,0.00,2,10,15,18,9,450,42,88,13,173,55
2000298471,Hellas Verona,ST (C),16,26/1/2007 (16 years old),15,8,11,0,0.00,10,13,5,9,7,750,41,85,13,173,58
2000298473,Hellas Verona,D (C),16,30/5/2007 (16 years old),13,16,12,0,0.00,11,12,16,19,8,800,43,78,13,173,56
2000298475,Hellas Verona,D (C),16,30/4/2007 (16 years old),9,11,13,0,0.00,1,12,6,18,8,850,43,79,13,173,49
2000298476,Hellas Verona,D/WB/M (L),16,30/4/2007 (16 years old),11,9,11,0,0.00,14,11,8,9,10,850,42,80,13,173,56
2000298477,Hellas Verona,ST (C),16,28/3/2007 (16 years old),13,6,10,0,0.00,16,11,9,11,11,800,42,71,13,173,48
2000298478,Hellas Verona,M (C),16,5/1/2007 (16 years old),11,13,10,0,0.00,14,11,17,17,5,750,40,98,13,173,54
2000298480,Hellas Verona,ST (C),16,7/4/2007 (16 years old),9,7,11,0,0.00,16,13,8,9,7,50,38,71,13,173,38
2000298481,Hellas Verona,M (C),16,20/2/2007 (16 years old),11,8,8,0,0.00,9,9,5,9,6,50,41,85,13,173,47
2000298482,Inter,DM,16,19/6/2007 (16 years old),11,14,8,0,0.00,9,11,8,7,11,50,39,93,18,173,41
2000298484,Lecco,D (C),16,1/3/2007 (16 years old),11,12,11,0,0.00,13,9,7,9,12,50,38,87,7,120,44
2000298485,Lecco,ST (C),16,11/2/2007 (16 years old),8,3,11,0,0.00,8,10,15,19,5,50,38,82,7,120,40
2000298488,Lecco,D/WB (RL),16,8/2/2007 (16 years old),10,15,11,45,6.80,17,11,7,10,7,700,41,78,7,120,47
2000298493,Lecco,M (C),15,25/8/2007 (15 years old),12,9,11,0,0.00,6,12,5,7,12,500,41,95,7,120,43
2000298494,Lecco,M (C),15,5/8/2007 (15 years old),11,13,12,0,0.00,4,13,6,10,12,50,39,84,7,120,48
2000298496,Milan,M (C),16,16/2/2007 (16 years old),8,5,12,0,0.00,6,9,6,8,8,450,39,86,19,173,50
2000298497,Milan,D/WB (L),16,2/1/2007 (16 years old),11,11,11,0,0.00,11,11,19,19,6,500,60,109,19,173,67
2000298499,Milan,ST (C),16,2/3/2007 (16 years old),13,14,11,0,0.00,13,12,10,8,10,50,39,87,19,173,45
2000298507,Milan,"D (C), DM",16,8/5/2007 (16 years old),10,17,12,0,0.00,14,9,13,10,6,1000,42,86,19,173,51
2000298508,Milan,AM (RC),16,13/2/2007 (16 years old),10,13,11,0,0.00,10,12,12,17,12,750,53,115,19,173,65
2000298509,Milan,D (C),16,30/5/2007 (16 years old),11,8,13,0,0.00,6,12,8,11,6,350,40,80,19,173,52
2000298510,Milan,AM (RLC),16,16/3/2007 (16 years old),12,5,11,0,0.00,8,12,5,9,5,1100,41,95,19,173,55
2000298514,South Shields,ST (C),16,23/8/2006 (16 years old),14,12,12,0,0.00,4,12,17,11,13,550,42,90,8,46,51
2000298524,Monza,"DM, M (C)",16,3/3/2007 (16 years old),13,10,11,0,0.00,11,9,7,17,6,400,40,93,10,173,57
2000298525,Monza,M (C),16,30/6/2007 (16 years old),10,6,8,0,0.00,9,14,8,13,5,500,41,85,10,173,52
2000298526,Real Sociedad C,GK,18,22/7/2004 (18 years old),9,17,10,0,0.00,13,10,10,9,10,700,64,104,2,73,70
2000298527,Monza,D (LC),15,16/7/2007 (15 years old),10,15,12,0,0.00,10,13,17,14,13,800,40,86,10,173,49
2000298529,Monza,D/WB/M (R),16,1/2/2007 (16 years old),10,17,12,0,0.00,2,11,18,20,6,450,41,82,10,173,54
2000298530,Monza,D (C),15,12/7/2007 (15 years old),13,3,13,0,0.00,5,11,8,13,8,800,40,78,10,173,46
2000298535,Monza,ST (C),15,6/8/2007 (15 years old),11,2,10,0,0.00,12,11,6,20,9,750,42,97,10,173,53
2000298540,Millwall,ST (C),16,25/10/2006 (16 years old),13,19,9,0,0.00,3,9,8,8,10,900,56,102,13,134,66
2000298622,Pineto,GK,17,18/8/2005 (17 years old),12,5,11,0,0.00,1,10,8,9,5,550,62,79,5,80,62
2000298625,Pineto,GK,17,16/4/2006 (17 years old),12,5,11,0,0.00,14,12,6,12,5,500,53,79,5,80,53
2000298627,Pineto,M (LC),17,27/9/2005 (17 years old),13,7,10,0,0.00,1,10,6,11,13,350,54,69,5,80,57
2000298629,Pineto,"AM (C), ST (C)",18,19/6/2005 (18 years old),11,6,12,0,0.00,2,11,14,15,5,400,50,66,5,80,52
2000298633,Gent,M (C),15,24/8/2007 (15 years old),11,10,9,0,0.00,6,12,7,11,14,1500,80,112,17,147,86
2000298712,Tottenham,GK,16,24/11/2006 (16 years old),11,10,10,0,0.00,1,13,7,16,15,1250,60,115,20,185,69
2000298713,Tottenham,D (R),16,6/10/2006 (16 years old),12,6,14,0,0.00,15,7,7,10,5,1500,64,128,20,185,85
2000298714,Tottenham,M (C),16,11/3/2007 (16 years old),11,4,11,0,0.00,7,13,11,19,8,1750,75,140,20,185,86
2000298715,Tottenham,"AM (RLC), ST (C)",15,11/8/2007 (15 years old),12,13,8,0,0.00,12,9,14,18,11,2250,91,178,20,185,102
2000298716,Tottenham,D (LC),16,24/11/2006 (16 years old),10,2,10,0,0.00,13,11,17,15,13,1250,70,121,20,185,82
2000298717,Tottenham,ST (C),16,2/10/2006 (16 years old),9,13,11,0,0.00,2,12,7,8,5,1250,60,111,20,185,78
2000298718,Tottenham,"AM (RL), ST (C)",16,24/11/2006 (16 years old),11,7,12,0,0.00,11,11,8,18,8,1500,70,139,20,185,96
2000298719,Tottenham,D (C),16,14/12/2006 (16 years old),12,6,12,0,0.00,12,11,20,20,13,1500,67,146,20,185,95
2000298720,Tottenham,GK,16,20/1/2007 (16 years old),9,6,9,0,0.00,2,12,5,11,7,1500,65,123,20,185,67
2000298721,Tottenham,D (C),16,9/5/2007 (16 years old),10,4,12,0,0.00,10,13,10,19,10,1250,60,140,20,185,70
2000298722,Tottenham,D (RC),16,9/1/2007 (16 years old),14,8,7,0,0.00,12,11,13,9,6,1500,65,144,20,185,83
2000298741,Barnsley,"DM, M (C)",16,8/1/2007 (16 years old),10,16,12,0,0.00,15,11,10,15,12,50,30,90,13,107,41
2000298742,Barnsley,M (C),16,29/9/2006 (16 years old),8,13,10,0,0.00,3,11,7,19,13,50,45,108,13,107,55
2000298745,Barnsley,"WB (R), M (RC)",16,12/3/2007 (16 years old),10,8,13,0,0.00,9,12,7,15,9,50,30,90,13,107,38
2000298774,Antoniano,D/WB (R),23,25/7/1999 (23 years old),10,13,11,679,6.90,12,12,12,20,5,1350,77,89,8,73,77
2000298787,Barcelona,"D/WB (R), DM, M (C)",16,21/5/2007 (16 years old),14,14,12,0,0.00,12,12,12,10,6,1500,80,147,19,178,90
2000298812,SC Telstar,AM (L),17,17/8/2005 (17 years old),9,15,11,0,0.00,9,11,9,12,12,800,52,87,8,110,57
2000298838,Barnsley,M (C),16,11/10/2006 (16 years old),13,8,10,0,0.00,9,8,5,13,8,50,30,90,13,107,40
2000298840,Barnsley,ST (C),16,12/12/2006 (16 years old),12,17,11,0,0.00,5,12,11,16,13,50,31,93,13,107,36
2000298842,Ternana,M (C),16,4/6/2007 (16 years old),13,16,12,0,0.00,12,10,7,14,8,50,37,82,12,120,40
2000298846,Udinese,D (C),16,14/1/2007 (16 years old),14,12,11,0,0.00,10,11,8,20,9,900,41,79,14,173,53
2000298849,Udinese,D (R),16,12/1/2007 (16 years old),11,8,13,0,0.00,10,10,3,7,14,850,40,76,14,173,40
2000298853,Udinese,M/AM (C),16,16/5/2007 (16 years old),12,10,11,0,0.00,3,11,5,11,14,50,40,100,14,173,52
2000298854,Udinese,M/AM (RC),16,8/2/2007 (16 years old),12,9,13,0,0.00,4,12,9,7,7,800,40,83,14,173,49
2000298855,Udinese,ST (C),16,6/5/2007 (16 years old),11,3,11,0,0.00,9,9,4,8,7,50,40,87,14,173,44
2000298856,Udinese,ST (C),15,1/8/2007 (15 years old),8,6,9,0,0.00,13,11,7,10,13,50,40,74,14,173,48
2000298858,Venezia,GK,15,10/8/2007 (15 years old),11,10,11,0,0.00,9,10,4,16,9,650,40,89,10,120,40
2000298866,Saint-Étienne,D (C),16,16/6/2007 (16 years old),11,15,11,0,0.00,12,9,9,12,15,800,65,119,16,117,79
2000298868,Saint-Étienne,M (LC),16,18/1/2007 (16 years old),11,3,10,0,0.00,8,9,15,15,5,800,65,98,16,117,71
2000298869,Cosenza,GK,16,19/4/2007 (16 years old),9,12,12,0,0.00,11,13,7,13,13,750,41,82,12,120,41
2000298870,Saint-Étienne,D (C),16,17/3/2007 (16 years old),12,9,14,0,0.00,10,11,7,14,5,800,65,102,16,117,72
2000298871,Cosenza,ST (C),16,16/1/2007 (16 years old),12,10,15,0,0.00,7,11,6,19,7,50,38,80,12,120,52
2000298875,Roma,D (R),15,17/8/2007 (15 years old),11,16,9,0,0.00,8,12,8,7,11,50,39,77,18,173,45
2000298880,Roma,ST (C),16,10/6/2007 (16 years old),11,7,11,0,0.00,12,11,7,14,8,850,42,87,18,173,55
2000298881,Roma,D (C),16,18/2/2007 (16 years old),13,4,12,0,0.00,3,7,9,15,8,1100,53,95,18,173,64
2000298882,Roma,D (C),16,11/4/2007 (16 years old),10,18,11,0,0.00,12,9,18,11,8,600,40,87,18,173,48
2000298883,Roma,D/WB (L),16,6/3/2007 (16 years old),9,9,12,0,0.00,5,11,5,8,10,750,40,92,18,173,44
2000298886,Egüés,M (C),21,4/7/2001 (21 years old),11,9,9,253,6.50,13,11,13,19,12,1100,72,95,8,73,72
2000298887,Kortrijk,AM (L),19,7/3/2004 (19 years old),11,11,14,169,6.45,1,12,16,11,5,1750,90,125,12,147,92
2000298907,Gent,M (RC),16,29/5/2007 (16 years old),11,6,14,0,0.00,10,11,9,10,9,1250,71,114,17,147,87
2000298912,Gent,ST (C),16,24/2/2007 (16 years old),10,15,7,0,0.00,9,11,5,9,8,850,65,108,17,147,86
2000298914,Gent,GK,16,21/2/2007 (16 years old),10,12,12,0,0.00,1,10,20,12,15,800,63,96,17,147,67
2000298915,Gent,AM (C),16,23/5/2007 (16 years old),11,9,12,0,0.00,6,11,14,12,9,750,62,106,17,147,81
2000298916,Gent,DM,16,12/1/2007 (16 years old),11,9,8,0,0.00,8,13,9,14,11,1250,70,110,17,147,84
2000298917,Gent,AM (RL),17,4/1/2006 (17 years old),10,4,10,0,0.00,6,9,15,20,7,750,65,86,17,147,72
2000298939,Egüés,"AM (LC), ST (C)",23,7/3/2000 (23 years old),12,1,11,1968,6.83,14,11,14,20,7,1100,72,83,8,73,71
2000299176,Eupen,AM (R),17,12/2/2006 (17 years old),11,4,10,0,0.00,3,11,7,13,6,1250,62,87,12,147,67
2000299177,Eupen,D (L),17,13/2/2006 (17 years old),7,9,12,0,0.00,8,10,5,15,10,1250,50,74,12,147,56
2000299178,Eupen,M (C),17,5/2/2006 (17 years old),12,14,9,0,0.00,16,12,9,18,9,1250,60,90,12,147,72
2000299179,Eupen,D (R),16,24/1/2007 (16 years old),10,3,11,0,0.00,9,10,9,15,8,1250,55,77,12,147,65
2000299180,Eupen,M/AM (R),16,3/3/2007 (16 years old),11,4,11,0,0.00,14,12,7,13,6,1250,55,84,12,147,62
2000299181,Eupen,D/WB (R),18,27/3/2005 (18 years old),9,3,10,0,0.00,8,8,8,14,5,1250,62,72,12,147,62
2000299182,Eupen,D (L),16,9/3/2007 (16 years old),13,5,13,0,0.00,8,11,8,14,11,1250,61,96,12,147,68
2000299183,Eupen,GK,15,18/7/2007 (15 years old),14,6,9,0,0.00,2,12,7,15,5,1250,65,104,12,147,84
2000299184,Eupen,GK,16,13/2/2007 (16 years old),12,12,12,0,0.00,12,9,12,12,10,1250,57,83,12,147,62
2000299185,Eupen,D (C),15,17/8/2007 (15 years old),12,11,11,0,0.00,7,10,8,19,11,1250,55,98,12,147,65
2000299186,Eupen,ST (C),17,11/1/2006 (17 years old),11,4,10,45,6.40,9,10,8,16,6,1250,64,102,12,147,73
2000299187,Eupen,M/AM (R),19,3/5/2004 (19 years old),9,4,10,0,0.00,7,10,7,7,7,1250,65,79,12,147,66
2000299188,Eupen,D (C),17,2/7/2006 (17 years old),9,19,12,0,0.00,6,11,6,15,10,1250,63,95,12,147,72
2000299189,Eupen,D (C),16,16/5/2007 (16 years old),11,16,10,0,0.00,10,10,19,13,12,1250,60,88,12,147,71
2000299190,Eupen,AM (L),16,9/2/2007 (16 years old),11,9,10,0,0.00,8,14,7,9,9,1250,64,92,12,147,77
2000299191,Eupen,ST (C),17,20/2/2006 (17 years old),11,10,11,56,6.50,6,12,8,12,9,1250,64,91,12,147,76
2000299192,Eupen,M (C),15,10/7/2007 (15 years old),10,14,7,0,0.00,1,10,6,13,5,1250,63,91,12,147,83
2000299193,Eupen,AM (R),16,3/7/2007 (16 years old),11,5,11,0,0.00,6,10,18,10,9,1250,65,116,12,147,88
2000299194,Eupen,D/WB (L),17,9/3/2006 (17 years old),11,6,8,0,0.00,2,9,16,19,6,1250,64,109,12,147,76
2000299239,Genk,D (R),16,17/1/2007 (16 years old),13,16,12,0,0.00,6,12,8,16,12,1500,63,92,17,147,72
2000299240,Genk,AM (L),16,26/6/2007 (16 years old),12,8,9,0,0.00,9,10,9,13,10,1500,60,99,17,147,74
2000299242,Genk,"DM, M (C)",16,1/1/2007 (16 years old),8,8,12,0,0.00,10,12,9,12,6,1500,75,134,17,147,83
2000299243,Jong Genk,AM (L),16,11/12/2006 (16 years old),12,15,11,0,0.00,13,11,11,12,5,1750,81,130,15,96,90
2000299245,Real Oviedo Vetusta,ST (C),18,15/2/2005 (18 years old),12,7,13,90,6.00,12,11,10,10,5,750,65,75,1,73,67
2000299258,Cardiff,GK,16,21/5/2007 (16 years old),11,10,11,0,0.00,1,14,8,11,6,50,35,105,15,134,37
2000299280,Egüés,M/AM (R),22,6/3/2001 (22 years old),10,7,12,718,6.58,8,10,8,11,7,1400,78,94,8,73,78
2000299286,Racing Cartagena,AM (R),20,29/4/2003 (20 years old),8,4,9,513,6.68,8,11,9,16,11,1400,78,85,7,73,78
2000299293,San Roque de Lepe,D (C),21,12/10/2001 (21 years old),13,10,10,560,6.81,7,10,11,20,15,1500,80,103,8,73,83
2000299294,Antwerp,D (C),16,11/8/2006 (16 years old),11,8,12,0,0.00,8,12,10,17,11,1750,63,96,15,147,72
2000299295,Antwerp,AM (R),17,1/6/2006 (17 years old),11,16,12,0,0.00,2,13,7,11,9,1750,64,90,15,147,75
2000299296,Antwerp,M (L),15,18/8/2007 (15 years old),13,5,11,0,0.00,1,11,7,13,11,1750,67,117,15,147,81
2000299297,Antwerp,DM,16,11/12/2006 (16 years old),9,5,12,0,0.00,8,15,9,11,8,1750,70,100,15,147,74
2000299298,Antwerp,DM,16,5/3/2007 (16 years old),11,11,11,0,0.00,14,13,11,11,10,1750,72,130,15,147,87
2000299299,Antwerp,AM (L),16,31/3/2007 (16 years old),12,7,11,0,0.00,3,10,7,8,7,1750,58,90,15,147,74
2000299300,Antwerp,D (L),16,12/2/2007 (16 years old),11,13,13,0,0.00,3,10,8,17,13,1750,65,102,15,147,75
2000299301,Antwerp,D (C),15,15/7/2007 (15 years old),11,13,10,0,0.00,3,13,7,20,5,1750,66,94,15,147,75
2000299302,Antwerp,"D (C), DM",16,11/7/2006 (16 years old),14,7,11,0,0.00,7,11,9,16,11,1750,63,106,15,147,77
2000299303,Antwerp,D (L),16,16/4/2007 (16 years old),10,10,12,0,0.00,4,10,16,12,11,1750,60,109,15,147,67
2000299304,Antwerp,D (R),16,29/5/2007 (16 years old),14,19,11,0,0.00,11,13,19,9,10,1750,65,103,15,147,84
2000299309,Egüés,D (C),22,19/10/2000 (22 years old),11,17,11,2392,6.53,2,12,12,11,13,1600,82,98,8,73,82
2000299312,Egüés,M (C),20,16/3/2003 (20 years old),11,4,12,2998,6.60,7,11,12,9,12,1700,84,84,8,73,84
2000299323,Yeclano Deportivo,D (C),21,5/2/2002 (21 years old),13,18,9,234,6.75,5,11,8,8,8,1100,72,95,11,73,72
2000299324,Anderlecht,AM (L),15,20/8/2007 (15 years old),11,14,10,0,0.00,9,11,8,18,8,1750,65,107,18,147,84
2000299326,Yeclano Deportivo,GK,19,23/3/2004 (19 years old),11,10,10,1710,6.89,13,10,13,16,12,750,65,88,11,73,71
2000299328,RSCA Futures,"AM (R), ST (C)",18,23/12/2004 (18 years old),11,10,11,989,7.42,8,12,9,9,12,1500,69,96,18,96,82
2000299363,Real Madrid,"M (R), AM (RL)",16,28/3/2007 (16 years old),11,9,13,0,0.00,11,10,19,19,12,500,59,104,18,178,72
2000299365,Egüés,"AM (RL), ST (C)",23,6/7/1999 (23 years old),12,12,12,2968,7.21,1,10,11,11,5,1850,87,95,8,73,87
2000299369,Egüés,D (C),25,10/1/1998 (25 years old),9,11,11,3022,6.69,15,13,14,12,6,1600,82,88,8,73,82
2000299373,Real Madrid,"DM, M (C)",16,8/3/2007 (16 years old),11,5,9,0,0.00,4,12,7,13,9,600,62,137,18,178,79
2000299378,Ajaccio,ST (C),16,30/11/2006 (16 years old),10,14,12,0,0.00,15,10,17,9,13,850,70,129,10,117,81
2000299380,Real Madrid,GK,16,25/1/2007 (16 years old),13,17,10,0,0.00,8,9,10,17,5,500,53,117,18,178,61
2000299383,Ajaccio,"D (C), DM, M (C)",16,18/4/2007 (16 years old),11,17,11,0,0.00,11,9,16,17,13,850,68,115,10,117,77
2000299410,Saint-Étienne,"DM, M (C)",16,10/2/2007 (16 years old),12,2,8,0,0.00,13,13,8,13,10,800,65,101,16,117,69
2000299414,Saint-Étienne,"AM (LC), ST (C)",16,10/1/2007 (16 years old),14,15,12,0,0.00,12,12,4,7,5,800,65,112,16,117,75
2000299416,Saint-Étienne,"M/AM (L), ST (C)",15,26/8/2007 (15 years old),10,2,12,0,0.00,7,13,7,17,9,800,65,108,16,117,69
2000299417,Saint-Étienne,ST (C),16,14/3/2007 (16 years old),11,14,11,0,0.00,6,9,8,11,11,850,68,130,16,117,84
2000299427,Saint-Étienne,"AM (R), ST (C)",16,23/1/2007 (16 years old),11,11,11,0,0.00,8,10,12,15,12,800,66,99,16,117,75
2000299435,Real Madrid,D (C),15,20/8/2007 (15 years old),13,12,9,0,0.00,8,10,18,7,13,1000,60,139,18,178,66
2000299684,Villarreal,D/WB (R),16,27/7/2006 (16 years old),12,16,12,0,0.00,9,9,7,10,12,500,60,86,17,178,76
2000299692,Valencia,D/WB/M/AM (L),17,12/5/2006 (17 years old),14,11,10,0,0.00,2,11,7,16,11,1000,70,107,16,178,86
2000299694,Alzira,ST (C),18,28/3/2005 (18 years old),12,11,12,1448,6.80,10,12,17,19,12,1250,75,119,7,73,88
2000299699,Valencia,DM,16,11/1/2007 (16 years old),14,13,12,0,0.00,9,10,7,11,7,900,68,81,16,178,68
2000299716,Valencia,M/AM (R),17,19/1/2006 (17 years old),12,11,11,0,0.00,5,9,16,8,13,500,60,85,16,178,71
2000299717,Real Madrid,"D (LC), WB (L)",16,7/2/2007 (16 years old),12,4,10,0,0.00,9,10,9,12,5,500,54,113,18,178,69
2000299720,Real Madrid,D (C),16,29/6/2007 (16 years old),10,10,10,0,0.00,14,11,9,19,6,500,58,128,18,178,82
2000299725,Levante,GK,18,26/2/2005 (18 years old),12,6,9,0,0.00,4,12,9,18,11,900,60,87,15,116,74
2000299728,Cercle Brugge,GK,17,16/6/2006 (17 years old),10,13,9,0,0.00,3,8,9,9,8,1500,65,90,14,147,66
2000299745,Espanyol,"M (L), AM (LC), ST (C)",17,7/2/2006 (17 years old),9,2,11,0,0.00,9,12,18,9,8,1000,70,115,17,116,84
2000299749,Espanyol,GK,17,23/11/2005 (17 years old),13,9,8,0,0.00,8,11,9,9,7,1000,70,93,17,116,82
2000299750,Espanyol,"M/AM (L), ST (C)",16,19/9/2006 (16 years old),12,3,10,0,0.00,10,10,9,16,12,1250,75,91,17,116,79
2000299758,Espanyol,D (LC),18,15/5/2005 (18 years old),12,16,10,0,0.00,7,12,11,16,14,1000,70,119,17,116,92
2000299759,Espanyol,D (C),18,11/4/2005 (18 years old),13,13,12,0,0.00,3,13,14,9,7,950,69,107,17,116,83
2000299781,Sevilla,D (R),17,19/5/2006 (17 years old),11,6,11,0,0.00,6,10,8,18,6,850,60,92,16,178,81
2000299785,Sevilla,ST (C),16,6/7/2006 (16 years old),11,5,11,0,0.00,5,11,7,12,10,850,66,77,16,178,66
2000299797,Cádiz,AM (R),15,28/7/2007 (15 years old),11,4,12,0,0.00,12,11,5,16,15,250,57,106,15,178,74
2000299809,Real Madrid,D (L),16,15/3/2007 (16 years old),11,7,11,0,0.00,2,11,9,14,5,500,54,106,18,178,72
2000299812,Bradford City,ST (C),16,10/9/2006 (16 years old),12,13,10,0,0.00,10,13,8,12,5,50,28,52,9,85,30
