index,Age,Prof,Det,Amb,Mins,Av Rat,Imp M,Pres,Cons,Ada,Inj Pr,WR,CA,Margin,Training facilities,Div Rep,Growth
24968,16.380561259411362,10,15,12,0,0.0,5,15,11,16,8,50,37,51,10,120,1
24976,16.95003422313484,13,14,14,0,0.0,1,12,7,10,12,50,39,46,5,80,4
24988,17.360711841204655,10,10,12,0,0.0,4,8,7,16,7,50,37,18,5,80,3
24996,16.372347707049965,11,16,11,0,0.0,14,9,10,18,11,50,36,43,12,80,0
25012,16.73100616016427,11,9,10,0,0.0,15,10,14,17,12,350,37,42,6,80,0
25045,17.138945927446954,9,16,13,0,0.0,7,13,7,15,7,50,39,44,13,80,1
25056,17.207392197125255,13,4,12,0,0.0,3,14,8,7,10,500,51,46,8,80,8
25070,16.607802874743328,13,6,10,0,0.0,1,10,9,19,5,750,43,46,14,80,10
25076,18.390143737166323,12,14,12,0,0.0,11,9,9,15,9,100,40,33,8,46,0
25080,16.95003422313484,12,7,13,0,0.0,9,12,14,9,5,800,35,52,9,80,0
25088,16.432580424366872,14,3,12,0,0.0,10,12,9,15,6,50,35,36,5,80,1
25098,16.290212183436,12,6,11,0,0.0,8,9,9,16,11,50,36,50,10,120,1
25099,16.16700889801506,11,1,12,0,0.0,12,12,6,9,9,50,36,52,10,120,6
25108,16.136892539356605,10,16,10,0,0.0,11,9,6,15,12,50,35,54,5,80,0
25115,17.30321697467488,10,9,10,0,0.0,4,10,7,10,5,50,37,61,5,80,1
25125,15.893223819301848,13,7,12,0,0.0,10,9,11,7,9,50,35,51,5,80,0
25137,16.40520191649555,8,16,9,0,0.0,12,11,10,18,14,50,50,33,13,80,3
25144,17.281314168377822,12,17,9,0,0.0,7,12,9,17,5,50,49,23,13,80,8
25147,17.661875427789184,12,10,10,0,0.0,5,12,6,12,12,750,50,24,11,96,2
25148,17.26488706365503,10,14,10,0,0.0,11,13,6,9,13,750,45,5,11,96,0
25155,16.459958932238195,10,17,10,0,0.0,15,9,12,11,5,800,41,66,12,173,9
25157,15.868583162217659,12,7,11,0,0.0,10,10,6,9,11,700,40,62,12,173,8
25159,15.852156057494867,12,15,11,0,0.0,15,13,13,12,14,50,36,57,12,173,1
25165,16.246406570841888,12,12,14,0,0.0,11,10,9,18,8,200,40,51,10,173,4
25187,18.119096509240247,12,6,10,0,0.0,1,13,9,7,11,850,47,43,7,80,0
25188,15.841204654346338,12,4,11,0,0.0,13,11,3,18,5,50,34,39,7,80,4
25194,16.18069815195072,11,4,12,0,0.0,14,11,7,17,9,50,38,51,16,80,2
25221,16.3750855578371,11,3,11,0,0.0,14,10,7,17,7,50,34,75,14,80,3
25226,16.465434633812457,12,3,9,0,0.0,2,11,8,20,8,550,38,33,6,80,1
25231,16.525667351129364,11,10,11,0,0.0,5,12,16,17,10,600,35,20,8,80,0
25247,17.300479123887747,8,12,9,0,0.0,6,11,8,11,7,350,40,33,6,80,0
25251,18.078028747433265,10,10,8,0,0.0,10,18,12,4,9,600,56,41,6,80,3
25257,15.88227241615332,9,9,12,0,0.0,4,11,3,14,8,500,33,57,10,80,0
25278,16.673511293634498,10,5,13,0,0.0,12,10,8,12,5,500,36,64,7,80,8
25288,16.249144421629023,13,11,11,0,0.0,10,11,7,13,10,500,36,46,7,80,1
25306,15.874058863791923,12,1,12,0,0.0,1,9,5,19,8,600,37,55,8,120,0
25327,15.942505133470226,13,17,10,0,0.0,3,11,6,11,12,50,36,40,12,120,6
25332,16.468172484599588,12,10,12,0,0.0,6,11,9,15,12,700,40,44,11,120,7
25338,16.449007529089666,12,5,9,0,0.0,13,13,8,8,5,850,67,49,14,161,3
25353,16.197125256673512,10,7,13,0,0.0,1,12,3,16,11,500,44,37,17,173,9
25355,16.479123887748116,10,12,13,0,0.0,16,11,9,17,6,500,50,34,17,173,4
25357,17.251197809719372,9,15,12,0,0.0,17,12,11,17,13,50,37,36,9,80,1
25368,17.478439425051334,9,9,14,0,0.0,11,13,9,12,7,50,36,38,9,80,0
25372,17.7741273100616,10,8,9,0,0.0,17,11,16,10,7,750,42,43,9,80,0
25381,15.854893908282,10,4,12,0,0.0,11,11,5,16,11,450,42,43,13,173,2
25385,16.10677618069815,12,17,11,0,0.0,12,9,7,20,5,750,58,28,18,173,4
25392,16.27378507871321,10,5,9,0,0.0,16,8,6,15,9,700,54,29,18,173,3
25394,16.175222450376456,11,17,8,0,0.0,14,12,6,13,6,700,57,41,18,173,7
25402,16.514715947980836,11,10,13,0,0.0,10,10,9,14,14,50,36,35,5,80,1
25407,16.150581793292265,11,7,8,0,0.0,6,10,10,15,8,1250,70,50,18,160,4
25414,16.470910335386723,12,15,11,0,0.0,16,10,11,14,5,1500,80,56,18,160,2
25427,17.09514031485284,11,6,13,0,0.0,8,10,11,13,9,600,35,36,8,80,1
25442,17.05407255304586,10,15,10,0,0.0,9,12,8,14,15,600,36,22,7,80,4
25446,17.16084873374401,12,5,11,0,0.0,8,10,6,20,13,700,39,16,7,80,0
25460,15.994524298425736,11,11,12,0,0.0,1,9,9,11,7,800,65,42,14,117,8
25467,16.0,13,12,10,0,0.0,13,12,17,17,5,50,38,43,12,80,4
25468,16.076659822039698,13,18,10,360,6.83,12,13,7,18,9,50,38,50,12,80,10
25480,16.93634496919918,9,3,9,0,0.0,10,11,9,7,12,50,34,50,5,80,0
25483,17.08145106091718,11,5,13,0,0.0,17,10,8,18,10,900,75,26,10,80,5
25489,17.388090349075977,11,12,11,0,0.0,6,8,10,16,12,50,55,34,10,80,9
25516,17.114305270362767,13,7,11,0,0.0,8,9,7,16,10,800,39,31,13,80,1
25549,16.459958932238195,12,5,11,0,0.0,14,13,9,19,12,500,38,60,12,80,9
25554,16.511978097193705,11,4,12,0,0.0,12,9,5,14,11,500,39,26,12,80,0
25561,16.700889801505816,8,4,9,0,0.0,10,11,7,9,5,50,32,64,8,107,7
25591,17.11978097193703,12,5,13,0,0.0,8,8,19,13,13,550,40,48,8,80,2
25597,16.692676249144423,11,8,10,0,0.0,12,12,6,19,14,50,20,40,7,85,0
25611,16.56399726214921,13,11,12,0,0.0,11,11,6,8,12,50,37,42,5,80,0
25615,16.878850102669404,9,15,12,0,0.0,11,11,5,18,13,800,46,51,7,80,7
25626,15.898699520876113,10,6,13,0,0.0,1,13,6,16,5,700,38,40,7,80,0
25643,16.18343600273785,11,7,11,0,0.0,4,12,8,9,10,1000,64,42,12,96,3
25651,16.079397672826833,10,18,11,0,0.0,6,10,11,9,14,750,66,52,15,147,8
25658,16.44079397672827,8,17,12,0,0.0,2,12,18,13,5,1250,76,28,20,147,5
25681,16.413415468856947,11,4,11,0,0.0,16,12,20,17,8,50,30,60,10,107,2
25689,16.73100616016427,14,11,10,0,0.0,7,13,8,13,8,1050,58,23,14,134,8
25695,17.130732375085557,11,13,11,0,0.0,2,11,7,7,6,600,38,48,7,120,5
25699,20.254620123203285,10,3,12,478,7.0,10,13,9,19,8,1250,75,20,10,73,0
25711,16.889801505817932,10,6,11,0,0.0,3,11,5,17,12,200,36,4,12,80,0
25720,16.76659822039699,12,16,11,0,0.0,6,10,16,15,13,500,39,23,12,80,0
25730,16.281998631074607,11,14,9,0,0.0,14,10,19,16,12,850,34,60,5,80,3
25737,16.722792607802873,12,6,11,0,0.0,8,12,6,15,13,50,36,61,12,85,2
25748,16.42984257357974,13,8,13,0,0.0,6,11,7,14,12,800,45,68,20,173,6
25761,19.236139630390145,11,13,10,90,7.5,13,11,9,20,12,150,58,27,10,86,1
25766,16.42984257357974,14,5,13,0,0.0,15,9,18,10,9,800,40,50,6,80,2
25781,16.602327173169062,14,5,9,0,0.0,7,11,6,9,5,500,38,15,13,80,0
25783,17.05407255304586,12,12,14,0,0.0,6,9,16,19,6,500,37,24,13,80,5
25790,16.079397672826833,9,11,13,0,0.0,1,14,6,8,6,50,38,51,14,173,1
25791,16.39151266255989,9,5,10,0,0.0,2,13,7,17,5,50,42,42,14,173,3
25792,16.265571526351813,9,10,12,0,0.0,7,11,9,16,11,850,43,59,14,173,6
25793,15.849418206707734,10,2,10,0,0.0,9,13,4,18,11,800,41,59,14,173,8
25800,15.912388774811772,9,4,8,0,0.0,6,12,11,17,9,50,36,61,10,173,1
25812,22.182067077344286,11,8,11,0,0.0,1,11,11,17,6,900,75,25,15,161,0
25816,16.607802874743328,10,9,12,0,0.0,2,10,8,19,11,1000,50,50,13,185,5
25825,16.31211498973306,12,14,12,0,0.0,14,12,7,8,14,1000,50,50,13,185,8
25834,25.281314168377822,10,13,10,3150,6.74,12,11,12,18,13,1800,86,4,10,73,0
25835,16.643394934976044,12,8,11,0,0.0,12,15,18,16,11,900,55,55,15,107,9
25844,16.112251882272417,11,12,10,0,0.0,14,6,7,12,8,650,46,28,8,107,1
25851,17.626283367556468,11,7,11,0,0.0,10,10,16,18,10,450,59,26,14,116,10
25861,16.451745379876797,10,16,12,0,0.0,8,11,17,10,8,1550,63,44,8,94,3
25867,17.336071184120467,15,6,12,0,0.0,11,10,9,15,7,1350,54,27,7,94,15
25872,17.00479123887748,10,10,11,0,0.0,8,14,3,12,8,50,33,66,10,134,1
25880,19.33744010951403,10,13,12,0,0.0,7,12,10,12,11,950,70,15,12,110,1
25908,16.829568788501028,10,12,12,0,0.0,8,12,8,17,3,1000,49,26,11,185,2
25919,17.71663244353183,11,12,7,0,0.0,1,11,9,11,3,1000,49,31,11,185,6
25927,15.978097193702943,9,10,10,0,0.0,7,11,17,15,12,950,65,62,18,160,5
25938,16.462696783025326,11,7,12,0,0.0,17,11,8,18,9,1250,60,71,20,185,9
25949,16.10403832991102,11,5,9,0,0.0,11,13,9,14,9,1250,54,47,17,185,6
25973,16.191649555099247,11,15,9,0,0.0,5,10,9,7,13,1650,66,47,16,173,1
25974,17.322381930184804,11,9,9,0,0.0,9,10,7,10,15,1650,67,33,9,94,2
25975,18.105407255304584,9,15,11,0,0.0,8,12,12,15,5,1850,75,34,9,94,1
25976,17.193702943189596,12,18,10,0,0.0,9,10,19,11,6,1650,67,20,9,94,2
25996,16.098562628336754,10,16,11,0,0.0,9,12,6,18,13,50,30,60,9,107,2
26000,18.11088295687885,11,11,11,1827,6.93,12,10,12,14,6,1550,86,57,3,104,14
26001,16.306639288158795,12,5,9,0,0.0,4,11,6,12,7,500,43,48,16,173,1
26007,18.015058179329227,10,6,9,0,0.0,8,10,9,20,7,1000,75,44,8,158,3
26016,18.414784394250514,11,13,11,0,0.0,13,12,9,20,14,750,64,45,18,158,7
26018,17.333333333333332,12,12,10,0,0.0,7,9,8,10,5,600,60,34,14,158,3
26025,16.262833675564682,12,11,11,0,0.0,4,9,13,10,11,1500,66,25,14,94,8
26029,16.134154688569474,12,3,10,0,0.0,5,10,9,16,10,1250,72,55,17,160,5
26030,16.309377138945926,9,11,10,0,0.0,7,11,14,8,12,1200,49,39,10,94,3
26062,16.194387405886378,10,17,12,0,0.0,9,9,9,13,6,1600,64,39,13,94,7
26063,16.28473648186174,12,14,12,0,0.0,8,11,9,18,14,1400,57,26,13,94,3
26078,16.303901437371664,11,10,10,0,0.0,4,11,6,15,5,600,42,20,17,107,2
26107,18.412046543463383,12,14,11,0,0.0,14,10,7,20,5,1450,59,20,10,94,5
26108,18.27789185489391,12,2,10,0,0.0,3,11,7,15,5,1450,58,12,10,94,0
26124,17.245722108145106,11,8,11,0,0.0,13,10,8,10,7,1400,56,27,10,94,2
26130,16.9637234770705,12,5,12,0,0.0,9,12,8,7,14,1400,57,15,12,94,4
26141,16.84873374401095,11,15,8,0,0.0,7,13,13,19,6,950,52,69,19,134,4
26155,16.840520191649556,11,11,11,0,0.0,8,8,13,15,8,50,26,48,8,107,0
26156,16.487337440109513,12,7,11,0,0.0,12,14,5,17,7,50,30,11,8,107,0
26157,17.22655715263518,12,17,13,0,0.0,6,11,14,9,9,1400,56,33,8,94,3
26163,16.490075290896645,11,10,10,0,0.0,9,11,4,7,8,1150,46,17,8,94,3
26169,18.17932922655715,10,18,11,0,0.0,8,13,9,9,7,1650,67,25,9,94,4
26178,16.13141683778234,12,14,11,0,0.0,8,11,11,17,13,500,42,42,18,173,3
26183,16.605065023956193,11,1,11,0,0.0,5,12,7,9,7,1000,50,50,16,185,1
26184,16.870636550308006,12,7,12,0,0.0,9,13,7,17,13,1000,50,50,16,185,5
26197,16.18343600273785,11,2,11,0,0.0,14,9,20,18,9,1250,55,48,20,185,15
26215,18.888432580424368,9,9,11,0,0.0,5,11,9,19,8,1000,70,20,2,73,0
26243,16.722792607802873,10,6,13,0,0.0,4,13,16,9,10,50,18,10,5,46,0
26249,16.188911704312115,12,16,10,0,0.0,5,13,6,11,15,750,45,46,12,107,6
26256,16.91170431211499,13,3,12,0,0.0,11,12,10,19,12,950,75,35,13,117,4
26261,18.12183436002738,13,8,10,0,0.0,7,12,10,10,9,400,60,23,8,110,2
26272,16.45722108145106,12,4,11,0,0.0,13,10,13,16,5,750,55,53,10,130,6
26285,18.39835728952772,10,9,12,0,0.0,8,10,15,19,7,750,52,25,13,173,2
26293,16.54483230663929,10,12,11,90,6.4,10,9,7,10,14,750,65,44,14,158,13
26297,16.692676249144423,12,4,13,0,0.0,2,10,6,7,9,50,35,70,18,134,1
26326,16.670773442847366,12,3,11,0,0.0,6,12,7,14,15,700,45,8,9,72,0
26335,20.470910335386723,12,16,12,823,6.9,17,10,9,19,13,1600,82,23,8,87,3
26336,16.04928131416838,12,6,11,0,0.0,10,9,7,13,5,800,37,45,17,120,2
26345,19.09924709103354,9,14,11,90,6.7,9,8,9,14,14,1500,80,5,8,73,0
26350,17.01574264202601,12,17,11,0,0.0,11,12,7,10,10,750,62,24,12,147,4
26352,19.463381245722108,10,15,10,90,7.5,8,11,10,19,12,750,65,13,12,85,1
26361,17.817932922655714,10,13,10,0,0.0,18,9,8,15,14,750,60,52,14,161,3
26370,18.086242299794662,11,17,12,0,0.0,6,10,14,7,11,500,55,37,10,117,2
26372,16.306639288158795,10,9,14,0,0.0,8,13,7,15,8,1400,78,57,18,178,14
26379,16.413415468856947,12,14,11,0,0.0,2,11,9,20,12,600,65,28,14,161,1
26380,16.125941136208077,10,5,12,0,0.0,9,10,20,14,11,1000,80,56,14,161,9
26384,18.548939082819988,10,5,13,0,0.0,5,12,14,13,5,600,62,11,12,104,0
26401,16.856947296372347,11,14,12,0,0.0,8,11,9,12,10,50,30,60,11,134,0
26414,16.38877481177276,12,9,9,0,0.0,8,12,13,16,6,900,70,68,17,161,14
26422,16.432580424366872,10,12,10,0,0.0,8,13,13,16,5,550,41,40,15,85,4
26433,16.788501026694046,10,15,13,0,0.0,1,11,6,13,14,750,57,25,16,85,7
26446,16.553045859000683,11,6,13,0,0.0,13,12,5,19,9,50,35,35,9,85,1
26447,18.392881587953458,11,3,11,0,0.0,1,9,8,17,9,50,20,10,3,46,0
26449,18.354551676933607,13,13,11,0,0.0,9,11,5,15,8,900,70,24,14,110,5
26459,17.639972621492127,12,6,11,180,7.3,4,12,11,17,12,50,60,35,11,94,6
26462,17.916495550992472,12,17,10,0,0.0,6,12,8,11,13,700,68,13,14,85,3
26479,16.815879534565365,11,17,10,0,0.0,1,13,8,12,9,1150,47,8,14,140,0
26481,16.958247775496236,11,2,11,0,0.0,5,10,8,9,9,1150,47,17,14,140,1
26492,17.086926762491444,9,6,11,0,0.0,16,11,19,18,14,750,55,50,9,130,4
26493,16.32854209445585,11,18,10,0,0.0,7,13,11,11,9,750,55,59,14,130,3
26499,17.308692676249144,9,12,10,0,0.0,9,11,13,14,7,750,50,12,12,96,1
26503,17.574264202600958,12,6,12,180,6.9,9,12,8,16,10,50,45,20,3,46,0
26508,17.29226557152635,12,12,12,0,0.0,6,8,14,15,13,250,50,41,15,130,12
26524,15.863107460643395,10,2,15,0,0.0,5,13,18,9,9,750,42,30,11,120,3
26528,17.22108145106092,10,16,10,0,0.0,1,11,18,17,8,750,46,35,11,120,7
26529,16.733744010951405,10,10,10,0,0.0,5,8,12,20,6,1750,75,49,20,185,13
26531,16.024640657084188,10,16,14,0,0.0,1,12,13,12,8,750,64,53,20,158,11
26544,16.073921971252567,9,3,10,0,0.0,14,11,16,11,9,750,61,35,15,96,3
26546,18.8145106091718,10,9,10,0,0.0,10,10,18,17,5,50,50,13,12,86,0
26547,19.419575633127995,10,16,12,0,0.0,9,13,8,7,9,150,58,33,10,86,3
26566,18.269678302532512,14,7,10,0,0.0,12,12,17,11,10,250,44,34,9,80,2
26573,21.806981519507186,12,9,12,2340,6.69,3,10,9,15,12,250,60,25,9,86,4
26584,16.531143052703626,12,8,10,0,0.0,7,11,17,19,12,950,65,35,20,185,7
26589,16.92539356605065,9,8,11,0,0.0,7,10,6,20,7,250,55,19,17,178,4
26608,16.33675564681725,13,9,9,0,0.0,10,12,7,12,11,600,59,46,13,80,13
26641,19.15400410677618,13,5,10,0,0.0,10,10,9,18,10,550,68,16,8,110,1
26646,16.555783709787818,12,12,12,0,0.0,14,9,15,11,9,250,58,47,16,134,1
26650,16.071184120465436,12,17,11,0,0.0,9,11,8,12,5,1000,70,40,8,110,3
26667,16.043805612594113,11,11,12,0,0.0,6,10,4,14,7,1000,45,45,16,185,2
26685,17.188227241615333,12,5,14,0,0.0,1,14,5,15,11,50,20,20,11,72,0
26688,18.17932922655715,11,9,10,0,0.0,14,11,9,15,11,750,50,50,14,134,3
26698,16.021902806297057,10,7,14,0,0.0,6,9,9,19,10,750,40,57,14,134,6
26720,17.248459958932237,10,14,12,90,6.2,5,10,12,18,5,1250,90,49,17,160,3
26724,16.26009582477755,11,13,13,0,0.0,16,12,10,19,9,650,65,32,10,110,5
26728,15.915126625598905,12,13,9,0,0.0,15,11,10,7,7,1900,87,60,17,160,6
26744,19.342915811088297,11,15,11,180,6.3,12,8,8,19,6,1250,80,38,12,94,3
26746,17.467488021902806,11,11,12,0,0.0,15,11,13,15,9,1500,65,56,13,185,5
26751,15.967145790554415,11,6,11,0,0.0,4,10,4,9,14,1250,65,44,17,160,3
26753,16.079397672826833,10,12,12,0,0.0,8,12,9,17,5,850,65,38,17,160,8
26757,17.018480492813143,13,10,9,0,0.0,1,12,15,12,7,450,64,39,13,94,9
26763,20.618754277891856,12,3,13,0,0.0,3,10,8,9,8,500,60,20,8,158,0
26767,17.812457221081452,12,17,10,0,0.0,16,12,11,13,8,850,68,35,16,117,4
26792,16.689938398357288,10,12,12,0,0.0,15,10,8,17,9,1650,67,38,12,94,7
26811,16.711841204654345,14,2,10,0,0.0,15,11,14,12,12,1250,55,37,18,185,2
26817,17.27583846680356,12,2,11,0,0.0,8,9,7,16,8,500,65,25,20,161,8
26840,17.22381930184805,12,5,13,0,0.0,9,11,9,10,6,850,68,35,17,161,5
26853,16.829568788501028,11,3,12,0,0.0,11,12,20,15,14,700,70,48,16,161,3
26863,16.10677618069815,13,10,12,0,0.0,8,10,9,8,6,750,75,51,16,161,7
26868,16.761122518822724,11,12,11,0,0.0,3,11,7,10,8,500,60,37,16,161,9
26874,16.618754277891856,13,16,10,0,0.0,17,12,15,13,12,500,65,39,15,161,5
26878,16.28747433264887,10,9,11,0,0.0,14,12,15,15,5,500,60,46,16,161,2
26879,16.28473648186174,9,5,10,0,0.0,9,10,7,12,13,500,60,31,16,161,3
26889,16.985626283367555,10,11,12,0,0.0,16,10,6,18,5,750,60,22,8,85,0
26911,16.761122518822724,11,8,11,0,0.0,10,11,9,15,11,700,70,43,12,161,9
26913,16.468172484599588,9,10,11,0,0.0,4,13,17,15,9,750,65,43,12,161,4
26931,17.48665297741273,10,13,9,0,0.0,5,10,18,18,6,650,68,33,11,117,0
26939,16.71731690622861,12,15,13,0,0.0,5,12,7,14,10,750,60,31,15,161,8
26946,16.04928131416838,11,4,14,0,0.0,14,9,18,9,5,1250,60,28,19,140,2
26947,18.146475017111566,9,11,11,0,0.0,2,13,9,13,9,250,60,39,11,86,1
26949,16.27104722792608,9,12,10,0,0.0,14,13,8,19,7,2100,85,50,17,173,1
26958,16.33675564681725,11,5,9,0,0.0,10,13,12,9,13,900,78,56,15,161,8
26961,16.112251882272417,10,13,11,0,0.0,15,9,13,11,6,600,65,36,15,161,3
26969,16.413415468856947,12,14,11,0,0.0,1,12,6,14,12,600,55,45,20,158,7
26976,16.459958932238195,12,14,10,0,0.0,7,8,18,19,8,750,60,37,8,117,3
27001,17.804243668720055,13,8,10,0,0.0,13,10,7,18,8,500,55,50,12,158,16
27005,18.338124572210816,10,6,13,0,0.0,6,10,10,10,11,600,60,27,13,158,9
27008,18.234086242299796,10,6,10,0,0.0,12,11,11,16,7,750,62,47,18,158,4
27022,16.416153319644078,10,4,14,0,0.0,8,10,12,11,11,750,65,47,12,161,4
27031,17.404517453798768,11,16,12,0,0.0,6,9,15,16,14,1900,77,33,15,173,7
27036,16.251882272416154,12,17,11,0,0.0,9,12,8,12,13,750,42,60,18,173,11
27061,16.32306639288159,11,13,12,0,0.0,17,10,8,19,11,50,31,62,13,107,3
27064,16.161533196440793,12,5,9,0,0.0,3,9,8,12,9,1000,38,31,8,107,0
27071,16.736481861738536,14,15,13,0,0.0,5,14,6,9,13,750,30,33,8,107,2
27075,17.14715947980835,8,4,12,0,0.0,3,10,9,9,7,450,59,39,14,116,9
27090,16.407939767282684,10,17,13,0,0.0,5,11,11,14,5,650,45,34,6,85,1
27095,16.383299110198493,13,6,13,0,0.0,8,11,7,14,8,50,32,20,6,85,0
27103,17.10609171800137,12,16,11,0,0.0,14,12,8,9,9,500,60,16,15,116,5
27121,16.45448323066393,12,10,12,0,0.0,12,12,11,19,7,750,60,39,15,85,4
27122,16.484599589322382,12,10,12,0,0.0,11,12,11,16,7,850,65,44,15,85,13
27127,16.470910335386723,11,10,10,0,0.0,1,9,19,12,8,700,59,33,14,117,2
27129,17.765913757700204,12,14,13,3330,6.78,3,11,7,8,14,2400,98,42,12,87,19
27131,16.706365503080082,11,10,11,0,0.0,10,9,11,12,5,850,69,47,14,117,2
27143,17.88911704312115,11,10,10,0,0.0,1,12,6,10,9,700,57,11,8,80,0
27153,22.38466803559206,9,10,11,180,7.45,9,10,10,10,12,800,66,18,3,66,0
27157,16.265571526351813,10,6,10,0,0.0,3,9,8,10,13,1250,55,30,14,140,2
27168,16.109514031485283,14,4,11,0,0.0,7,10,7,17,7,50,41,55,13,173,8
27179,16.993839835728952,11,5,9,0,0.0,1,11,7,11,10,750,75,33,12,161,1
27198,16.084873374401095,11,6,11,0,0.0,9,11,8,17,6,1250,58,50,16,96,3
27211,16.42984257357974,10,8,10,0,0.0,8,10,4,20,5,50,35,23,12,107,0
27220,18.195756331279945,11,3,12,0,0.0,5,11,8,16,7,550,53,26,7,80,2
27222,16.20807665982204,11,15,10,0,0.0,7,11,5,16,12,50,30,9,7,72,1
27253,16.112251882272417,11,8,13,0,0.0,13,10,8,14,9,1250,55,15,14,96,0
27254,16.867898699520875,10,7,11,0,0.0,9,11,13,14,7,50,53,20,12,86,0
27265,16.416153319644078,10,9,10,0,0.0,1,10,6,13,8,50,45,36,17,185,5
27266,16.594113620807665,10,2,11,0,0.0,4,11,17,16,6,750,50,48,17,185,2
27269,16.42984257357974,11,13,12,0,0.0,12,11,6,13,11,50,40,49,17,185,5
27283,18.039698836413415,11,17,13,0,0.0,8,11,9,18,13,750,47,24,10,80,2
27308,17.43463381245722,10,6,10,0,0.0,13,13,15,13,8,700,70,33,16,161,5
27314,17.50034223134839,9,4,12,0,0.0,9,11,9,16,5,600,44,48,10,173,0
27321,17.420944558521562,11,9,13,0,0.0,9,12,5,18,8,500,64,30,14,117,6
27323,16.468172484599588,13,4,11,90,7.3,5,10,11,15,6,500,65,38,14,117,9
27332,16.17248459958932,12,12,12,0,0.0,9,11,11,20,5,500,35,36,20,134,3
27333,16.095824777549623,10,8,11,0,0.0,8,11,5,11,6,500,40,65,20,134,5
27337,16.27378507871321,11,15,11,0,0.0,9,10,7,17,10,1000,50,35,15,185,2
27346,16.687200547570157,12,2,12,0,0.0,17,10,5,12,13,1000,50,21,15,185,0
27350,17.544147843942504,12,10,12,270,6.33,2,10,8,16,5,500,60,32,10,73,7
27367,16.6652977412731,10,6,13,0,0.0,10,10,6,14,10,750,42,58,18,120,7
27379,16.06570841889117,11,3,11,0,0.0,2,10,4,20,6,500,31,37,12,80,0
27390,16.290212183436,10,10,10,0,0.0,12,11,8,15,12,700,70,52,18,161,4
27406,16.306639288158795,11,11,11,0,0.0,9,11,8,11,9,800,59,73,13,134,7
27411,15.93429158110883,9,5,13,0,0.0,10,14,6,12,7,550,42,54,18,173,4
27412,15.904175222450377,15,16,12,0,0.0,11,10,13,18,10,1100,47,59,18,173,9
27421,18.34360027378508,11,10,13,0,0.0,11,9,11,7,7,1500,92,43,13,85,2
27428,16.28747433264887,9,5,12,0,0.0,2,10,6,15,9,900,41,50,17,173,1
27429,16.462696783025326,13,15,10,0,0.0,8,13,6,11,10,50,39,47,16,120,5
27431,16.421629021218344,9,17,10,0,0.0,7,10,10,11,12,50,39,64,6,80,1
27432,16.303901437371664,10,10,11,0,0.0,11,11,6,20,5,600,41,51,16,120,6
27436,17.215605749486652,10,3,13,0,0.0,13,13,11,8,10,850,42,49,11,120,1
27442,16.577686516084874,11,12,10,0,0.0,6,11,4,18,5,550,35,70,13,107,1
27453,16.251882272416154,11,13,10,0,0.0,3,12,6,7,5,250,55,48,17,178,13
27473,17.50034223134839,12,9,14,0,0.0,9,13,8,15,11,750,43,27,16,173,1
27500,16.629705681040384,12,2,11,0,0.0,5,12,17,16,9,700,70,33,14,161,2
27502,16.76659822039699,9,15,13,0,0.0,15,9,7,13,6,800,65,31,14,117,4
27503,16.66255989048597,11,5,10,0,0.0,10,9,18,17,13,50,35,68,12,85,1
27504,16.347707049965777,12,8,11,0,0.0,7,12,12,11,8,50,30,60,12,85,0
27513,15.901437371663244,10,8,14,0,0.0,16,12,10,8,5,900,43,41,11,120,4
27514,15.868583162217659,11,10,11,0,0.0,5,13,6,17,6,50,36,48,11,120,2
27528,16.28747433264887,13,13,12,0,0.0,9,10,10,15,6,450,41,51,15,173,6
27545,17.568788501026695,9,2,9,0,0.0,7,12,6,14,11,250,55,36,10,73,1
27556,16.229979466119097,11,14,11,0,0.0,6,9,10,20,9,800,75,55,18,161,12
27560,17.190965092402465,8,4,12,0,0.0,8,11,18,17,11,400,58,50,14,116,8
27597,16.36413415468857,11,9,13,0,0.0,5,11,11,13,10,750,40,46,15,120,10
27617,16.191649555099247,12,7,13,0,0.0,9,12,8,8,8,650,44,65,8,85,6
27624,16.958247775496236,10,15,10,0,0.0,4,8,9,12,6,700,70,23,16,161,1
27633,15.945242984257359,11,7,8,0,0.0,9,9,8,8,14,800,54,24,12,147,1
27641,17.66735112936345,11,8,9,0,0.0,1,12,8,15,11,50,20,28,6,85,1
27647,19.16221765913758,11,5,13,90,7.5,12,12,8,8,6,250,50,22,5,91,0
27659,16.23271731690623,12,18,10,0,0.0,10,11,8,14,7,550,61,79,18,178,13
27681,21.779603011635867,13,9,13,0,0.0,2,10,16,15,8,950,69,10,10,73,0
27683,16.720054757015742,10,7,11,0,0.0,13,11,5,20,5,50,48,28,13,86,4
27697,16.553045859000683,9,3,11,0,0.0,3,10,6,18,11,1000,50,34,18,185,2
27705,17.31690622861054,10,16,11,0,0.0,18,15,10,17,13,850,68,51,16,117,8
27708,16.40246406570842,12,6,12,0,0.0,14,10,5,11,13,800,65,47,16,117,2
27716,17.475701574264203,11,4,14,0,0.0,5,11,6,8,9,800,44,44,14,80,1
27738,16.246406570841888,12,15,11,0,0.0,12,13,12,7,6,1250,75,59,19,178,10
27770,18.94592744695414,9,17,10,0,0.0,13,10,10,9,10,700,64,40,2,73,6
27776,17.872689938398356,12,5,11,0,0.0,1,10,8,9,5,550,62,17,5,80,0
27777,17.21286789869952,12,5,11,0,0.0,14,12,6,12,5,500,53,26,5,80,0
